2022-12-09 16:19:04,696 INFO    MainThread:2382 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-09 16:19:04,696 INFO    MainThread:2382 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-09 16:19:17,685 INFO    MainThread:2382 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-09 16:19:17,693 INFO    MainThread:2382 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-09 16:19:17,694 INFO    MainThread:2382 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-09 16:19:43,793 INFO    MainThread:2382 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-09 16:19:43,818 INFO    MainThread:2382 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-09 16:19:43,818 INFO    MainThread:2382 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-09 16:19:53,402 INFO    MainThread:2382 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-09 16:19:53,410 INFO    MainThread:2382 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-09 16:19:53,410 INFO    MainThread:2382 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-09 16:20:04,157 INFO    MainThread:2382 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-09 16:20:04,223 INFO    MainThread:2382 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-09 16:20:04,224 INFO    MainThread:2382 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-09 16:20:55,051 INFO    MainThread:2382 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-09 16:20:55,057 INFO    MainThread:2382 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-09 16:20:55,057 INFO    MainThread:2382 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-09 16:21:07,910 INFO    MainThread:2382 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-09 16:21:07,993 INFO    MainThread:2382 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-09 16:21:07,993 INFO    MainThread:2382 [jupyter.py:save_ipynb():378] not saving jupyter notebook
